79936,Pohjanmaa (1988),Drama,http://www.imdb.com/title/tt9588
79946,"Joneses, The (2009)",Comedy|Drama,http://www.imdb.com/title/tt1285
79953,With a Song in My Heart (1952),Drama|Musical,http://www.imdb.com/title/tt4533
79955,"Love Parade, The (1929)",Comedy|Musical|Romance,http://www.imdb.com/title/tt2011
79972,"Girl on the Train, The (La fille du RER) (2009)",Drama,http://www.imdb.com/title/tt1183
79974,Pyaar Impossible (2010),Comedy|Romance,http://www.imdb.com/title/tt1351
79977,"Rains Came, The (1939)",Adventure|Drama|Romance,http://www.imdb.com/title/tt3183
79980,Children of Invention (2009),Drama,http://www.imdb.com/title/tt1322
79987,Gainsbourg (Vie Héroïque) (2010),Drama|Musical|Romance,http://www.imdb.com/title/tt1329
79994,"Wild Grass (Herbes folles, Les) (2009)",Drama|Romance,http://www.imdb.com/title/tt1156
79996,Giallo (2009),Crime|Horror|Thriller,http://www.imdb.com/title/tt1107
80004,Gaby: A True Story (1987),Drama|Romance,http://www.imdb.com/title/tt9306
80014,Ole dole doff (1968),Drama,http://www.imdb.com/title/tt6338
80020,Jumbo (Billy Rose's Jumbo) (1962),Comedy|Musical|Romance,http://www.imdb.com/title/tt5579
80022,Miss Sadie Thompson (1953),Drama|Musical|Romance,http://www.imdb.com/title/tt4607
80026,Tekken (2010),Action|Sci-Fi,http://www.imdb.com/title/tt4119
80033,"President's Man, The (2000)",Action|Adventure|Thriller,http://www.imdb.com/title/tt2345
80038,"Wedding Photographer, The (Bröllopsfotografen) (2009)",Comedy|Drama|Romance,http://www.imdb.com/title/tt1359
80041,Giliap (1975),Crime|Drama,http://www.imdb.com/title/tt7304
80044,Don Quixote (2000),Adventure|Comedy|Drama|Romance,http://www.imdb.com/title/tt1812
80049,"Secret Adventures of Gustave Klopp, The (Narco) (2004)",Action|Comedy|Fantasy,http://www.imdb.com/title/tt3814
80054,Blood into Wine (2010),Documentary,http://www.imdb.com/title/tt1394
80072,Deadly Circuit (Mortelle randonnée) (1983),Crime|Mystery|Thriller,http://www.imdb.com/title/tt8435
80074,Something Like Happiness (Stestí) (2005),Comedy|Drama,http://www.imdb.com/title/tt4060
80076,"Story of Marie and Julien, The (Histoire de Marie et Julien) (2003)",Drama|Mystery|Romance,http://www.imdb.com/title/tt3393
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi,http://www.imdb.com/title/tt1422
80086,Retribution (Sakebi) (2006),Horror|Mystery|Thriller,http://www.imdb.com/title/tt8433
80094,"Last Exorcism, The (2010)",Horror|Thriller,http://www.imdb.com/title/tt1320
80097,Mother Joan of the Angels (Matka Joanna od aniolów) (1961),Drama|Horror,http://www.imdb.com/title/tt5515
80100,Camila (1984),Drama|Romance,http://www.imdb.com/title/tt8702
80102,Christopher Strong (1933),Drama,http://www.imdb.com/title/tt2389
80104,San Pietro (1945),Documentary|War,http://www.imdb.com/title/tt3663
80107,"Dance, Girl, Dance (1940)",Comedy|Drama,http://www.imdb.com/title/tt3237
80109,King Lear (Korol Lir) (1971),Drama,http://www.imdb.com/title/tt6455
80111,Black Girl (La noire de...) (1966),Drama,http://www.imdb.com/title/tt6075
80122,Rosa Luxemburg (1986),Drama,http://www.imdb.com/title/tt9186
80124,Sisters (Syostry) (2001),Action|Crime|Drama,http://www.imdb.com/title/tt2844
80126,"American, The (2010)",Drama|Thriller,http://www.imdb.com/title/tt1440
80129,How Tasty Was My Little Frenchman (Como Era Gostoso o Meu Francês) (1971),Comedy|Drama,http://www.imdb.com/title/tt6693
80132,Children of Hiroshima (Gembaku no ko) (1952),Drama|War,http://www.imdb.com/title/tt4449
80135,Kisses (Kuchizuke) (1957),Drama|Romance,http://www.imdb.com/title/tt5061
80137,If God Is Willing and da Creek Don't Rise (2010),Documentary,http://www.imdb.com/title/tt1587
80139,Jackass 2.5 (2007),Comedy|Documentary,http://www.imdb.com/title/tt1117
80141,"Christmas Toy, The (1986)",Children|Musical,http://www.imdb.com/title/tt9926
80144,"Wildcat, The (Die Bergkatze) (1921)",Comedy|Drama|Romance,http://www.imdb.com/title/tt1196
80146,"Hypothesis of the Stolen Painting, The (L'hypothèse du tableau volé) (1979)",Drama|Mystery,http://www.imdb.com/title/tt7770
80152,"Trials of Oscar Wilde, The (1960)",Drama,http://www.imdb.com/title/tt5440
80154,Urban Menace (1999),Action|Horror,http://www.imdb.com/title/tt1961
80158,Cartoon All-Stars to the Rescue (1990),Animation|Children|Comedy|Drama|Fantasy,http://www.imdb.com/title/tt1541
80160,"Flintstone Kids' Just Say No Special, The (1988)",Animation|Children,http://www.imdb.com/title/tt2818
80162,"Horde, The (La Horde) (2009)",Action|Horror|Thriller,http://www.imdb.com/title/tt1183
80164,Burrowing (Man tänker sitt) (2009),Drama,http://www.imdb.com/title/tt1381
80166,"Switch, The (2010)",Comedy|Romance,http://www.imdb.com/title/tt8895
80179,Golem (1980),Drama|Mystery|Sci-Fi,http://www.imdb.com/title/tt8080
80181,Elephants Dream (2006),Animation|Fantasy|Sci-Fi,http://www.imdb.com/title/tt8078
80183,8th Wonderland (2008),Drama|Thriller,http://www.imdb.com/title/tt1060
80185,GasLand (2010),Documentary,http://www.imdb.com/title/tt1558
80189,"Dark Wind, The (1991)",Action|Mystery,http://www.imdb.com/title/tt1016
80191,Fear and Desire (1953),Drama|War,http://www.imdb.com/title/tt4575
80193,No One Dies in Lily Dale (2010),Documentary,http://www.imdb.com/title/tt1609
80195,Shouting Fire: Stories from the Edge of Free Speech (2009),Documentary,http://www.imdb.com/title/tt1333
80204,Vesku from Finland (Vesku) (2010),Documentary,http://www.imdb.com/title/tt1539
80206,Dirty Ho (Lan tou He) (1976),Action|Drama,http://www.imdb.com/title/tt7943
80208,Visual Acoustics (2008),Documentary,http://www.imdb.com/title/tt1233
80210,"End of Poverty, The (2008)",Documentary,http://www.imdb.com/title/tt9039
80214,"Swan and the Wanderer, The (Kulkuri ja joutsen) (1999)",Drama,http://www.imdb.com/title/tt1547
80217,Hated (1994),Documentary,http://www.imdb.com/title/tt1070
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,http://www.imdb.com/title/tt9856
80222,Step Up 3D (2010),Drama|Romance,http://www.imdb.com/title/tt1193
80224,Smart Money (1931),Crime|Drama,http://www.imdb.com/title/tt2240
80226,Tarzan's Magic Fountain (1949),Action|Adventure|Fantasy|Romance,http://www.imdb.com/title/tt4194
80230,Off and Running (2009) ,Documentary,http://www.imdb.com/title/tt1083
80233,"Truth, The (2010) ",Thriller,http://www.imdb.com/title/tt1315
80235,"Wedding Song, The (2008) ",Drama|War,http://www.imdb.com/title/tt1264
80241,Going the Distance (2010),Comedy|Romance,http://www.imdb.com/title/tt1322
80243,Bananaz (2008),Documentary,http://www.imdb.com/title/tt1168
80247,False as Water (Falsk som vatten) (1985),Drama|Mystery|Thriller,http://www.imdb.com/title/tt8912
80258,"Moon Is Blue, The (1953)",Comedy|Romance,http://www.imdb.com/title/tt4609
80260,Love Letters (1945),Drama|Mystery|Romance,http://www.imdb.com/title/tt3788
80264,Pride of the Marines (1945),Drama|War,http://www.imdb.com/title/tt3800
80267,Comrade X (1940),Comedy|Drama,http://www.imdb.com/title/tt3234
80269,Above and Beyond (1952),Action|Drama,http://www.imdb.com/title/tt4432
80271,Four Stories of St. Julian (2010) ,Crime|Thriller,http://www.imdb.com/title/tt1059
80281,Bill Bailey: Tinselworm (2008),Comedy|Documentary,http://www.imdb.com/title/tt1351
80283,Babes on Broadway (1941),Comedy|Musical|Romance,http://www.imdb.com/title/tt3448
80285,Conquest (1937),Drama|Romance,http://www.imdb.com/title/tt2873
80288,"Street with No Name, The (1948)",Crime|Drama|Film-Noir|Thriller,http://www.imdb.com/title/tt4084
80290,It's a Great Feeling (1949),Comedy,http://www.imdb.com/title/tt4151
80292,"Joker Is Wild, The (All the Way) (1957)",Drama|Musical,http://www.imdb.com/title/tt5056
80295,"Reincarnation of Peter Proud, The (1975)",Horror|Mystery,http://www.imdb.com/title/tt7361
80311,"Come On, Rangers (1938)",Romance|Western,http://www.imdb.com/title/tt3000
80313,"Oh, Susanna! (1936)",Romance|Western,http://www.imdb.com/title/tt2933
80315,"Worthless, The (Arvottomat) (1982)",Crime|Drama,http://www.imdb.com/title/tt8357
80321,Blood River (2009),Horror|Thriller|Western,http://www.imdb.com/title/tt1137
80324,Abandoned (2010),Drama|Mystery|Thriller,http://www.imdb.com/title/tt1470
80328,"Saimaa Gesture, The (Saimaa-ilmiö) (1981)",Documentary,http://www.imdb.com/title/tt8302
80330,Offside (2006),Comedy|Drama,http://www.imdb.com/title/tt7747
80337,Still Bill (2009),Documentary,http://www.imdb.com/title/tt1333
80339,Homecoming (2009),Drama|Thriller,http://www.imdb.com/title/tt1135
80344,Beach Red (1967),Drama|War,http://www.imdb.com/title/tt6138
80346,"Song to Remember, A (1945)",Drama,http://www.imdb.com/title/tt3810
80348,Arch of Triumph (1948),Drama|Romance|War,http://www.imdb.com/title/tt4010
80350,Vampires Suck (2010),Comedy,http://www.imdb.com/title/tt1666
80352,Young Again (1986),Fantasy,http://www.imdb.com/title/tt9226
80354,Men in the City (Männerherzen) (2009),Comedy,http://www.imdb.com/title/tt1255
80358,"Theory of Everything, The (2006)",Drama,http://www.imdb.com/title/tt3181
80361,$5 a Day (2008),Comedy|Drama,http://www.imdb.com/title/tt1024
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,http://www.imdb.com/title/tt1220
80374,Symbol (Shinboru) (2009),Comedy|Fantasy,http://www.imdb.com/title/tt1410
80398,22 Bullets (L'immortel) (2010),Action|Crime|Thriller,http://www.imdb.com/title/tt1167
80400,"Larceny, Inc. (1942)",Comedy|Crime|Drama,http://www.imdb.com/title/tt3496
80402,"New Country, The (Det nya landet) (2000)",Comedy|Drama,http://www.imdb.com/title/tt1883
80405,Triangle (Tie saam gok) (2007),Action,http://www.imdb.com/title/tt8460
80408,Trance (1998),Horror,http://www.imdb.com/title/tt1580
80417,Io Island (Iodo) (1977),Mystery,http://www.imdb.com/title/tt1510
80419,Seopyeonje (1993),Drama|Musical,http://www.imdb.com/title/tt1081
80421,Heroes for Sale (1933),Drama,http://www.imdb.com/title/tt2411
80424,Western Union (1941),Western,http://www.imdb.com/title/tt3438
80428,"Pornographer, The (Le pornographe) (2001)",Drama,http://www.imdb.com/title/tt2626
80430,Palermo Shooting (2008),Drama,http://www.imdb.com/title/tt1008
80432,Our Relations (1936),Comedy,http://www.imdb.com/title/tt2807
80444,"Hunchback, The (1997)",Drama,http://www.imdb.com/title/tt1193
80447,Someone's Watching Me! (1978),Horror|Mystery|Thriller,http://www.imdb.com/title/tt7829
80449,Sue (1997),Drama,http://www.imdb.com/title/tt1255
80451,Season of the Witch (Hungry Wives) (Jack's Wife) (1972),Drama|Horror,http://www.imdb.com/title/tt6923
80454,Princess (Prinsessa) (2010),Drama,http://www.imdb.com/title/tt1428
80456,Long Weekend (1978),Horror|Mystery|Thriller,http://www.imdb.com/title/tt7948
80463,"Social Network, The (2010)",Drama,http://www.imdb.com/title/tt1285
80465,Few of Us (1996),Drama,http://www.imdb.com/title/tt1163
80467,Juvenile Court (1973),Documentary,http://www.imdb.com/title/tt7025
80469,Superman/Batman: Apocalypse (2010),Animation,http://www.imdb.com/title/tt1673
80472,Design for Scandal (1941),Comedy|Romance,http://www.imdb.com/title/tt3352
80476,Otis (2008),Comedy|Crime|Horror|Thriller,http://www.imdb.com/title/tt9969
80478,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery,http://www.imdb.com/title/tt6204
80480,History of Postwar Japan as Told by a Bar Hostess (Nippon Sengoshi - Madamu onboro no Seikatsu) (1970),Documentary,http://www.imdb.com/title/tt6615
80487,"Married Woman, A (Une femme mariée) (1964)",Drama,http://www.imdb.com/title/tt5870
80489,"Town, The (2010)",Crime|Drama|Thriller,http://www.imdb.com/title/tt8403
80491,Kapò (1959),Drama|War,http://www.imdb.com/title/tt5296
80494,"Phenix City Story, The (1955)",Crime|Drama|Film-Noir,http://www.imdb.com/title/tt4848
80498,Some Days Are Better Than Others (2010),Drama,http://www.imdb.com/title/tt1328
80500,Fear Me Not (Den du frygter) (2008),Drama|Thriller,http://www.imdb.com/title/tt1135
80502,Infestation (2009),Action|Comedy|Sci-Fi,http://www.imdb.com/title/tt1020
80505,2012: Supernova (2009),Action|Sci-Fi,http://www.imdb.com/title/tt1479
80549,Easy A (2010),Comedy|Romance,http://www.imdb.com/title/tt1282
80551,Eat Pray Love (2010),Drama|Romance,http://www.imdb.com/title/tt8798
80553,Howl (2010),Drama,http://www.imdb.com/title/tt1049
80557,Camp Hell (2010),Thriller,http://www.imdb.com/title/tt1047
80560,Blue Gold: World Water Wars (2008),Documentary,http://www.imdb.com/title/tt1137
80566,"Rocket from Calabuch, The (Calabuch) (1956)",Comedy,http://www.imdb.com/title/tt4904
80568,Come Blow Your Horn (1963),Comedy,http://www.imdb.com/title/tt5694
80570,Susan Slept Here (1954),Comedy|Drama,http://www.imdb.com/title/tt4755
80572,I'm Still Here (2010),Comedy|Drama,http://www.imdb.com/title/tt1356
80574,Saratoga Trunk (1945),Drama|Romance,http://www.imdb.com/title/tt3805
80582,Girl 27 (2007),Documentary,http://www.imdb.com/title/tt9125
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance,http://www.imdb.com/title/tt1067
80586,Flipped (2010),Comedy|Drama|Romance,http://www.imdb.com/title/tt8171
80588,IMAX: Hubble 3D (2010),Documentary|IMAX,http://www.imdb.com/title/tt1433
80590,Wall Street: Money Never Sleeps (2010),Drama,http://www.imdb.com/title/tt1027
80592,Phaedra (1962),Drama,http://www.imdb.com/title/tt5634
80596,Tumbledown (1988),War,http://www.imdb.com/title/tt9853
80599,Buster Keaton: A Hard Act to Follow (1987),Documentary,http://www.imdb.com/title/tt1722
80611,Mister Buddwing (1966),Drama,http://www.imdb.com/title/tt5945
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,http://www.imdb.com/title/tt1219
80617,Cats & Dogs: The Revenge of Kitty Galore (2010),Action|Children|Comedy,http://www.imdb.com/title/tt1287
80619,What's the Matter with Helen? (1971),Crime|Drama|Horror|Musical,http://www.imdb.com/title/tt6797
80622,Rhapsody in Blue (1945),Drama|Musical,http://www.imdb.com/title/tt3802
80639,Broadway Melody of 1936 (1935),Musical|Romance,http://www.imdb.com/title/tt2614
80641,Boy on a Dolphin (1957),Adventure|Romance,http://www.imdb.com/title/tt5020
80646,Lone Wolf and Cub: White Heaven in Hell (Kozure ôkami: Jigoku e ikuzo! Daigorô) (1974),Action|Drama|Fantasy,http://www.imdb.com/title/tt7169
80648,Lone Wolf and Cub: Baby Cart in the Land of Demons (Kozure Ôkami: Meifumadô) (1973),Action|Drama|Thriller,http://www.imdb.com/title/tt1434
80650,Diên Biên Phú (1992),Drama|War,http://www.imdb.com/title/tt1041
80653,"Missing Person, The (2009)",Drama|Film-Noir|Mystery,http://www.imdb.com/title/tt1105
80655,Amigo (2010),Drama|War,http://www.imdb.com/title/tt1562
80659,"Edward, My Son (1949)",Drama,http://www.imdb.com/title/tt4132
80661,Beneath the 12-Mile Reef (1953),Adventure,http://www.imdb.com/title/tt4555
80667,The Oscar (1966),Drama,http://www.imdb.com/title/tt6080
80677,"Classe Tous Risques (Big Risk, The) (1960)",Crime|Drama|Film-Noir|Romance|Thriller,http://www.imdb.com/title/tt5269
80680,Monga (2010),Crime|Drama,http://www.imdb.com/title/tt1604
80683,Killing Kasztner (2008),Documentary,http://www.imdb.com/title/tt1038
80693,It's Kind of a Funny Story (2010),Comedy|Drama,http://www.imdb.com/title/tt8044
80701,Mudhoney (1965),Drama,http://www.imdb.com/title/tt5947
80713,Entre nos (Between Us) (2009),Drama,http://www.imdb.com/title/tt1212
80715,Just Like Us (2010),Comedy|Documentary,http://www.imdb.com/title/tt1511
80717,Voyeur (Abel) (1986),Comedy,http://www.imdb.com/title/tt9057
80719,Kanchenjungha (1962),Drama,http://www.imdb.com/title/tt5613
80722,"Jolly Boys' Last Stand, The (2000)",Comedy|Drama,http://www.imdb.com/title/tt2578
80725,"Squaw Man, The (1914)",Drama|Western,http://www.imdb.com/title/tt4635
80727,Middle Men (2010),Comedy|Crime|Drama,http://www.imdb.com/title/tt1251
80729,(Untitled) (2009),Comedy|Drama,http://www.imdb.com/title/tt1132
80731,"Paper Will Be Blue, The (Hîrtia va fi albastrã) (2006)",Action|Drama,http://www.imdb.com/title/tt8198
80733,Ricky (2009),Comedy|Drama|Fantasy,http://www.imdb.com/title/tt1189
80736,"Poughkeepsie Tapes, The (2007)",Horror|Mystery|Thriller,http://www.imdb.com/title/tt1010
80738,"Eighth Day, The (Den �?tonde dagen) (1979)",Children|Drama,http://www.imdb.com/title/tt8018
80740,Luke and Lucy: The Texas Rangers (Suske en Wiske: De Texas rakkers) (2009),Adventure|Animation|Comedy|Western,http://www.imdb.com/title/tt1433
80742,"Last Letter, The (La dernière lettre) (2002)",Drama,http://www.imdb.com/title/tt3173
80744,Deciduous Tree (Tree Without Leaves) (Rakuyôju) (1986),Drama,http://www.imdb.com/title/tt9182
80746,Remote Control (1930),Comedy|Drama,http://www.imdb.com/title/tt2129
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy,http://www.imdb.com/title/tt2375
80759,Hardcore (2004),Crime|Drama,http://www.imdb.com/title/tt3966
80761,"Crimson Wing: Mystery of the Flamingos, The (2008)",Documentary,http://www.imdb.com/title/tt9029
80763,Saint John of Las Vegas (2009),Comedy|Drama,http://www.imdb.com/title/tt1276
80768,Patsy (2008),Comedy|Drama|Mystery|Romance,http://www.imdb.com/title/tt1103
80775,Tamara Drewe (2010),Comedy|Drama|Romance,http://www.imdb.com/title/tt1486
80777,Tere Naam (2003),Romance,http://www.imdb.com/title/tt3742
80779,Every Day (2010),Comedy|Drama,http://www.imdb.com/title/tt1301
80787,Red Canyon (2008),Action|Horror|Thriller,http://www.imdb.com/title/tt1064
80789,Loving Leah (2009),Drama|Romance,http://www.imdb.com/title/tt1346
80792,Southbounders (2005),Drama,http://www.imdb.com/title/tt4630
80797,"Thank You, Mr. Moto (1937)",Crime|Drama|Mystery,http://www.imdb.com/title/tt2964
80799,West Point (1927),Drama|Romance,http://www.imdb.com/title/tt1753
80806,"Red Bear, A (Un oso rojo) (2002)",Crime|Drama|Thriller,http://www.imdb.com/title/tt3185
80808,"Night Strangler, The (1973)",Crime|Horror|Mystery,http://www.imdb.com/title/tt6900
80810,Twilight's Last Gleaming (1977),Thriller,http://www.imdb.com/title/tt7684
80812,Effi Briest (Fontane - Effi Briest) (1974),Drama,http://www.imdb.com/title/tt7145
80816,Dark Night of the Scarecrow (1981),Horror|Mystery,http://www.imdb.com/title/tt8223
80818,Remarkable Power (2008),Comedy,http://www.imdb.com/title/tt8920
80820,My Girlfriend's Boyfriend (2010),Comedy|Romance,http://www.imdb.com/title/tt1447
80825,Shadows (Senki) (2007),Drama|Horror|Mystery|Thriller,http://www.imdb.com/title/tt8341
80827,Brown of Harvard (1926),Drama|Romance,http://www.imdb.com/title/tt1669
80831,Let Me In (2010),Drama|Horror|Mystery,http://www.imdb.com/title/tt1228
80834,Sintel (2010),Animation|Fantasy,http://www.imdb.com/title/tt1727
80836,Big Buck Bunny (2008),Animation|Comedy,http://www.imdb.com/title/tt1254
80839,Secretariat (2010),Adventure|Drama,http://www.imdb.com/title/tt1028
80844,Lake Mungo (2008),Drama|Mystery|Thriller,http://www.imdb.com/title/tt8165
80846,Devil (2010),Horror|Mystery|Thriller,http://www.imdb.com/title/tt1314
80848,Looking for Cheyenne (Oublier Cheyenne) (2005),Drama|Romance,http://www.imdb.com/title/tt4104
80858,You Again (2010),Comedy,http://www.imdb.com/title/tt1414
80860,Life as We Know It (2010),Comedy|Romance,http://www.imdb.com/title/tt1055
80862,Catfish (2010),Documentary|Mystery,http://www.imdb.com/title/tt1584
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,http://www.imdb.com/title/tt1182
80866,Collision: Christopher Hitchens vs. Douglas Wilson (2009),Documentary,http://www.imdb.com/title/tt1572
80870,Dark House (2009),Horror|Thriller,http://www.imdb.com/title/tt1260
80880,Stone (2010),Drama|Thriller,http://www.imdb.com/title/tt1423
80891,Hunger (2009),Horror|Thriller,http://www.imdb.com/title/tt1176
80893,Grimm Love (Rohtenburg) (2006),Drama|Horror,http://www.imdb.com/title/tt4484
80899,Naughty Marietta (1935),Drama|Musical,http://www.imdb.com/title/tt2676
80901,"Hawaiians, The (1970)",Drama,http://www.imdb.com/title/tt6582
80903,One Million B.C. (1940),Adventure|Fantasy|Romance|Sci-Fi,http://www.imdb.com/title/tt3287
80906,Inside Job (2010),Documentary,http://www.imdb.com/title/tt1645
80908,Leaving (Partir) (2009),Drama|Romance,http://www.imdb.com/title/tt1315
80917,Monsters (2010),Drama|Sci-Fi,http://www.imdb.com/title/tt1470
80924,Where the Red Fern Grows (2003),Drama,http://www.imdb.com/title/tt1927
80926,Dragonlance: Dragons of Autumn Twilight (2008),Action|Adventure|Animation|Fantasy,http://www.imdb.com/title/tt8252
80928,David Cross: Bigger & Blackerer (2010),Comedy|Documentary,http://www.imdb.com/title/tt1646
80933,"Murder, Inc. (1960)",Crime|Drama,http://www.imdb.com/title/tt5410
80939,Conviction (2010),Drama,http://www.imdb.com/title/tt1244
80941,Dirty Girl (2010),Comedy|Drama,http://www.imdb.com/title/tt1107
80947,Bran Nue Dae (2009),Comedy|Musical,http://www.imdb.com/title/tt1148
80950,"Private War of Major Benson, The (1955)",Children|Comedy|Romance,http://www.imdb.com/title/tt4851
80952,"Promoter, The (Card, The) (1952)",Comedy,http://www.imdb.com/title/tt4505
80954,Merrily We Live (1938),Comedy|Romance,http://www.imdb.com/title/tt3044
80967,Harmony and Me (2009),Comedy,http://www.imdb.com/title/tt1196
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi,http://www.imdb.com/title/tt1334
80972,"Wedding Party, The (Die Bluthochzeit) (2005)",Action|Comedy|Drama,http://www.imdb.com/title/tt3825
80980,Countdown (1968),Sci-Fi|Thriller,http://www.imdb.com/title/tt6282
80984,Rogue Cop (1954),Crime|Drama|Film-Noir,http://www.imdb.com/title/tt4742
80986,That Forsyte Woman (1949),Drama|Romance,http://www.imdb.com/title/tt4195
80990,"Lady Vanishes, The (1979)",Action|Comedy|Mystery|Romance,http://www.imdb.com/title/tt7942
81000,To the Limit (Am Limit) (2007),Documentary,http://www.imdb.com/title/tt9592
81014,Hush (2009),Horror|Thriller,http://www.imdb.com/title/tt1093
81018,"Illusionist, The (L'illusionniste) (2010)",Animation,http://www.imdb.com/title/tt7754
81020,"Hedgehog, The (Le hérisson) (2009)",Comedy|Drama,http://www.imdb.com/title/tt1442
81027,Autumn Ball (Sügisball) (2007),Drama,http://www.imdb.com/title/tt8341
81029,"Murder, He Says (1945)",Comedy,http://www.imdb.com/title/tt3793
81031,Worlds Apart (To verdener) (2008),Drama,http://www.imdb.com/title/tt1065
81041,"American Affair, An (2009)",Drama,http://www.imdb.com/title/tt8991
81046,Martha (1974),Drama|Thriller,http://www.imdb.com/title/tt7037
81049,Rooster's Breakfast (Petelinji zajtrk) (2007),Drama,http://www.imdb.com/title/tt1114
81051,Massacre at Central High (1976),Drama|Horror|Thriller,http://www.imdb.com/title/tt7487
81054,Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969),Comedy|Crime|Romance,http://www.imdb.com/title/tt6458
81059,"Family Friend, The (L'amico di famiglia) (2006)",Drama,http://www.imdb.com/title/tt7721
81061,Party Girl (1958),Drama|Film-Noir,http://www.imdb.com/title/tt5205
81064,J.C. Chávez (a.k.a. Chavez) (2007),Documentary,http://www.imdb.com/title/tt1009
81067,"Long and Short of It, The (2003)",Drama,http://www.imdb.com/title/tt3439
81069,Toe to Toe (2009),Drama,http://www.imdb.com/title/tt1209
81072,Konopielka (1982),Comedy,http://www.imdb.com/title/tt8580
81075,"Temptation of St. Tony, The (Püha Tõnu kiusamine) (2009)",Drama|Fantasy|Mystery,http://www.imdb.com/title/tt1247
81080,Lost Boys: The Thirst (2010),Horror|Thriller,http://www.imdb.com/title/tt1400
81083,Kaboom (2010),Comedy|Sci-Fi,http://www.imdb.com/title/tt1523
81085,Morning Patrol (Proini peripolos) (1987),Sci-Fi,http://www.imdb.com/title/tt9379
81087,Luck by Chance (2009),Drama,http://www.imdb.com/title/tt8865
81090,Tales from the Script (2009),Documentary,http://www.imdb.com/title/tt1045
81092,Dreams on Spec (2007),Documentary,http://www.imdb.com/title/tt4901
81094,Mummies: Secrets of the Pharaohs (a.k.a. Mummies 3D)  (2007),Documentary|IMAX,http://www.imdb.com/title/tt9225
81100,Bianca Beauchamp: All Access (2007),Documentary,http://www.imdb.com/title/tt1099
81102,"Padrecito, El (Little Priest) (1964)",Comedy|Drama,http://www.imdb.com/title/tt5843
81104,Budrus (2009),Documentary,http://www.imdb.com/title/tt1542
81107,Wife! Be Like a Rose! (Tsuma yo bara no yo ni) (1935),Drama,http://www.imdb.com/title/tt2713
81109,Adelheid (1970),Drama,http://www.imdb.com/title/tt1223
81111,Peepli Live (2010),Comedy|Drama,http://www.imdb.com/title/tt1447
81117,"Moth, The (Cma) (1980)",Drama,http://www.imdb.com/title/tt8054
81123,"Girl Said No, The (1930)",Comedy|Romance,http://www.imdb.com/title/tt2091
81125,"American Dream, An (1966)",Drama,http://www.imdb.com/title/tt6009
81130,Tube Tales (1999),Drama,http://www.imdb.com/title/tt1762
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,http://www.imdb.com/title/tt1612
81138,7 Days (Les 7 jours du talion) (2010),Thriller,http://www.imdb.com/title/tt4450
81140,6 Souls (Shelter) (2010),Horror|Mystery|Thriller,http://www.imdb.com/title/tt1179
81142,In My Sleep (2009),Drama|Mystery|Thriller,http://www.imdb.com/title/tt3269
81145,Hamlet Goes Business (Hamlet liikemaailmassa) (1987),Comedy|Drama|Romance,http://www.imdb.com/title/tt9313
81147,Barefoot Gen 2 (Hadashi no Gen II) (1986),Animation|Drama|War,http://www.imdb.com/title/tt1713
81150,"Trouble with Dee Dee, The (2005)",Comedy,http://www.imdb.com/title/tt4157
81152,"Early Years: Erik Nietzsche Part 1, The (De unge år: Erik Nietzsche) (2007)",Comedy|Drama,http://www.imdb.com/title/tt4823
81156,Jackass 3D (2010),Action|Comedy|Documentary,http://www.imdb.com/title/tt1116
81158,Restrepo (2010),Documentary|War,http://www.imdb.com/title/tt1559
81162,Road Kill (a.k.a. Road Train) (2010),Horror|Sci-Fi|Thriller,http://www.imdb.com/title/tt1241
81164,"Hole, The (2009)",Horror|Thriller,http://www.imdb.com/title/tt1085
81172,Spring Subway (2002),Drama|Romance,http://www.imdb.com/title/tt3654
81180,30 Days of Night: Dark Days (2010),Horror|Thriller,http://www.imdb.com/title/tt1320
81182,No Mercy (Yongseoneun Eupda) (2010),Thriller,http://www.imdb.com/title/tt1662
81184,"Short Film About John Bolton, A (2003)",Fantasy|Horror|Mystery,http://www.imdb.com/title/tt4201
81191,Waiting for Superman (2010),Documentary,http://www.imdb.com/title/tt1566
81193,"West Point Story, The (1950)",Comedy|Musical,http://www.imdb.com/title/tt4312
81195,Perrier's Bounty (2009),Action|Comedy|Crime|Drama,http://www.imdb.com/title/tt1003
81198,Where Love Has Gone (1964),Drama,http://www.imdb.com/title/tt5874
81200,Suzy (1936),Drama,http://www.imdb.com/title/tt2833
81204,"Disappeared, The (2008)",Horror,http://www.imdb.com/title/tt1094
